MPN,Price_Qty,Unit_Price,MFG_Name,Supplier_Name,MFG_Lead_Time,On_Hand_Stock,Stock_Per_Price_Break,Packaging_Type,Date_Code,COO,MOQ,Currency,Main_Category,Distributor_Block,Disti_Part_Number,Region,scrape_time
CR2032,240,$0.5200,Panasonic Electronic Components,TME,,7102,7102,,,,1,USD,Batteries,TME,BAT-CR2032-V,,2026-01-17 12:00
CR2032,80,$0.5810,Panasonic Electronic Components,TME,,7102,7102,,,,1,USD,Batteries,TME,BAT-CR2032-V,,2026-01-17 12:00
CR2032,20,$0.6590,Panasonic Electronic Components,TME,,7102,7102,,,,1,USD,Batteries,TME,BAT-CR2032-V,,2026-01-17 12:00
CR2032,240,$0.5620,Panasonic Electronic Components,TME,,6546,6546,,,,1,USD,Batteries,TME,BAT-CR2032-H,,2026-01-17 12:00
CR2032,80,$0.6030,Panasonic Electronic Components,TME,,6546,6546,,,,1,USD,Batteries,TME,BAT-CR2032-H,,2026-01-17 12:00
CR2032,20,$0.6420,Panasonic Electronic Components,TME,,6546,6546,,,,1,USD,Batteries,TME,BAT-CR2032-H,,2026-01-17 12:00
CR2032,1000,$0.2380,Panasonic Electronic Components,TME,,2461,2461,,,,20,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,500,$0.2430,Panasonic Electronic Components,TME,,2461,2461,,,,20,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,100,$0.2630,Panasonic Electronic Components,TME,,2461,2461,,,,20,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,100,$0.8200,Panasonic Electronic Components,TME,,2148,2148,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,50,$0.8500,Panasonic Electronic Components,TME,,2148,2148,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,10,$0.9700,Panasonic Electronic Components,TME,,2148,2148,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,4000,$0.1780,Panasonic Electronic Components,TME,,2000,2000,,,,20,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,1000,$0.2060,Panasonic Electronic Components,TME,,2000,2000,,,,20,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,100,$0.2470,Panasonic Electronic Components,TME,,2000,2000,,,,20,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,960,$0.9400,Panasonic Electronic Components,TME,,859,859,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,240,$1.1400,Panasonic Electronic Components,TME,,859,859,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,20,$1.2500,Panasonic Electronic Components,TME,,859,859,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,1080,$0.9000,Panasonic Electronic Components,TME,,620,620,,,,20,USD,Batteries,TME,BAT-CR2032H-PA,,2026-01-17 12:00
CR2032,120,$0.9800,Panasonic Electronic Components,TME,,620,620,,,,20,USD,Batteries,TME,BAT-CR2032H-PA,,2026-01-17 12:00
CR2032,60,$1.0700,Panasonic Electronic Components,TME,,620,620,,,,20,USD,Batteries,TME,BAT-CR2032H-PA,,2026-01-17 12:00
CR2032,200,$1.2200,Panasonic Electronic Components,TME,,479,479,,,,1,USD,Batteries,TME,BAT-CR2032-MFR-RH1,,2026-01-17 12:00
CR2032,100,$1.3200,Panasonic Electronic Components,TME,,479,479,,,,1,USD,Batteries,TME,BAT-CR2032-MFR-RH1,,2026-01-17 12:00
CR2032,25,$1.4800,Panasonic Electronic Components,TME,,479,479,,,,1,USD,Batteries,TME,BAT-CR2032-MFR-RH1,,2026-01-17 12:00
CR2032,240,$0.5700,Panasonic Electronic Components,TME,,370,370,,,,1,USD,Batteries,TME,BAT-CR2032-V-MHF-R,,2026-01-17 12:00
CR2032,80,$0.6500,Panasonic Electronic Components,TME,,370,370,,,,1,USD,Batteries,TME,BAT-CR2032-V-MHF-R,,2026-01-17 12:00
CR2032,20,$0.7330,Panasonic Electronic Components,TME,,370,370,,,,1,USD,Batteries,TME,BAT-CR2032-V-MHF-R,,2026-01-17 12:00
CR2032,100,$0.7800,Panasonic Electronic Components,TME,,300,300,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,50,$0.8200,Panasonic Electronic Components,TME,,300,300,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,10,$0.9400,Panasonic Electronic Components,TME,,300,300,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,200,$1.2100,Panasonic Electronic Components,TME,,219,219,,,,1,USD,Batteries,TME,BAT-CR2032-MFR-RH,,2026-01-17 12:00
CR2032,100,$1.3000,Panasonic Electronic Components,TME,,219,219,,,,1,USD,Batteries,TME,BAT-CR2032-MFR-RH,,2026-01-17 12:00
CR2032,25,$1.4700,Panasonic Electronic Components,TME,,219,219,,,,1,USD,Batteries,TME,BAT-CR2032-MFR-RH,,2026-01-17 12:00
CR2032,100,$0.3770,Panasonic Electronic Components,TME,,0,0,,,,5,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,60,$0.4130,Panasonic Electronic Components,TME,,0,0,,,,5,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,20,$0.4610,Panasonic Electronic Components,TME,,0,0,,,,5,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,120,$1.0000,Panasonic Electronic Components,TME,,0,0,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,60,$1.1100,Panasonic Electronic Components,TME,,0,0,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,20,$1.2500,Panasonic Electronic Components,TME,,0,0,,,,1,USD,Batteries,TME,BAT-CR2032,,2026-01-17 12:00
CR2032,200,$1.1600,Panasonic Electronic Components,TME,,0,0,,,,1,USD,Batteries,TME,BAT-CR2032-MFR-FH1,,2026-01-17 12:00
CR2032,100,$1.2500,Panasonic Electronic Components,TME,,0,0,,,,1,USD,Batteries,TME,BAT-CR2032-MFR-FH1,,2026-01-17 12:00
CR2032,25,$1.4200,Panasonic Electronic Components,TME,,0,0,,,,1,USD,Batteries,TME,BAT-CR2032-MFR-FH1,,2026-01-17 12:00
CR2032,186,$0.5284,Panasonic Electronic Components,Verical,,1570,1570,,1804,Indonesia,186,USD,Batteries,Verical,71329058,Americas,2026-01-17 12:00
CR2032,500,$0.6200,Panasonic Electronic Components,Verical,,983,983,,2022,China,95,USD,Batteries,Verical,69889597,Americas,2026-01-17 12:00
CR2032,250,$0.6500,Panasonic Electronic Components,Verical,,983,983,,2022,China,95,USD,Batteries,Verical,69889597,Americas,2026-01-17 12:00
CR2032,100,$0.7000,Panasonic Electronic Components,Verical,,983,983,,2022,China,95,USD,Batteries,Verical,69889597,Americas,2026-01-17 12:00
CR2032,500,$0.6200,Panasonic Electronic Components,Verical,,946,946,,2022,China,95,USD,Batteries,Verical,69889598,Americas,2026-01-17 12:00
CR2032,260,$0.6500,Panasonic Electronic Components,Verical,,946,946,,2022,China,95,USD,Batteries,Verical,69889598,Americas,2026-01-17 12:00
CR2032,100,$0.7000,Panasonic Electronic Components,Verical,,946,946,,2022,China,95,USD,Batteries,Verical,69889598,Americas,2026-01-17 12:00
CR2032,500,$0.1929,Panasonic Electronic Components,Verical,,780,780,,2022,China,320,USD,Batteries,Verical,69889605,Americas,2026-01-17 12:00
CR2032,320,$0.2192,Panasonic Electronic Components,Verical,,780,780,,2022,China,320,USD,Batteries,Verical,69889605,Americas,2026-01-17 12:00
CR2032,500,$0.6200,Panasonic Electronic Components,Verical,,680,680,,2022,China,95,USD,Batteries,Verical,69889608,Americas,2026-01-17 12:00
CR2032,250,$0.6500,Panasonic Electronic Components,Verical,,680,680,,2022,China,95,USD,Batteries,Verical,69889608,Americas,2026-01-17 12:00
CR2032,100,$0.7000,Panasonic Electronic Components,Verical,,680,680,,2022,China,95,USD,Batteries,Verical,69889608,Americas,2026-01-17 12:00
CR2032,300,$0.4197,Panasonic Electronic Components,Verical,,500,500,,2024,China,153,USD,Batteries,Verical,87141605,Americas,2026-01-17 12:00
CR2032,153,$0.4587,Panasonic Electronic Components,Verical,,500,500,,2024,China,153,USD,Batteries,Verical,87141605,Americas,2026-01-17 12:00
CR2032,250,$1.1113,Panasonic Electronic Components,Verical,,347,347,,,Japan,71,USD,Batteries,Verical,53722278,Americas,2026-01-17 12:00
CR2032,100,$1.1578,Panasonic Electronic Components,Verical,,347,347,,,Japan,71,USD,Batteries,Verical,53722278,Americas,2026-01-17 12:00
CR2032,71,$1.2120,Panasonic Electronic Components,Verical,,347,347,,,Japan,71,USD,Batteries,Verical,53722278,Americas,2026-01-17 12:00
CR2032,88,$0.8112,Panasonic Electronic Components,Verical,,180,180,,2249,Indonesia,88,USD,Batteries,Verical,86216868,Americas,2026-01-17 12:00
CR2032,186,$0.5284,Panasonic Electronic Components,Verical,,1570,1570,,1804,Indonesia,186,USD,Batteries,Verical,71329058,Americas,2026-01-17 12:00
CR2032,500,$0.6200,Panasonic Electronic Components,Verical,,983,983,,2022,China,95,USD,Batteries,Verical,69889597,Americas,2026-01-17 12:00
CR2032,250,$0.6500,Panasonic Electronic Components,Verical,,983,983,,2022,China,95,USD,Batteries,Verical,69889597,Americas,2026-01-17 12:00
CR2032,100,$0.7000,Panasonic Electronic Components,Verical,,983,983,,2022,China,95,USD,Batteries,Verical,69889597,Americas,2026-01-17 12:00
CR2032,500,$0.6200,Panasonic Electronic Components,Verical,,946,946,,2022,China,95,USD,Batteries,Verical,69889598,Americas,2026-01-17 12:00
CR2032,260,$0.6500,Panasonic Electronic Components,Verical,,946,946,,2022,China,95,USD,Batteries,Verical,69889598,Americas,2026-01-17 12:00
CR2032,100,$0.7000,Panasonic Electronic Components,Verical,,946,946,,2022,China,95,USD,Batteries,Verical,69889598,Americas,2026-01-17 12:00
CR2032,500,$0.1929,Panasonic Electronic Components,Verical,,780,780,,2022,China,320,USD,Batteries,Verical,69889605,Americas,2026-01-17 12:00
CR2032,320,$0.2192,Panasonic Electronic Components,Verical,,780,780,,2022,China,320,USD,Batteries,Verical,69889605,Americas,2026-01-17 12:00
CR2032,500,$0.6200,Panasonic Electronic Components,Verical,,680,680,,2022,China,95,USD,Batteries,Verical,69889608,Americas,2026-01-17 12:00
CR2032,250,$0.6500,Panasonic Electronic Components,Verical,,680,680,,2022,China,95,USD,Batteries,Verical,69889608,Americas,2026-01-17 12:00
CR2032,100,$0.7000,Panasonic Electronic Components,Verical,,680,680,,2022,China,95,USD,Batteries,Verical,69889608,Americas,2026-01-17 12:00
CR2032,300,$0.4197,Panasonic Electronic Components,Verical,,500,500,,2024,China,153,USD,Batteries,Verical,87141605,Americas,2026-01-17 12:00
CR2032,153,$0.4587,Panasonic Electronic Components,Verical,,500,500,,2024,China,153,USD,Batteries,Verical,87141605,Americas,2026-01-17 12:00
CR2032,250,$1.1113,Panasonic Electronic Components,Verical,,347,347,,,Japan,71,USD,Batteries,Verical,53722278,Americas,2026-01-17 12:00
CR2032,100,$1.1578,Panasonic Electronic Components,Verical,,347,347,,,Japan,71,USD,Batteries,Verical,53722278,Americas,2026-01-17 12:00
CR2032,71,$1.2120,Panasonic Electronic Components,Verical,,347,347,,,Japan,71,USD,Batteries,Verical,53722278,Americas,2026-01-17 12:00
CR2032,88,$0.8112,Panasonic Electronic Components,Verical,,180,180,,2249,Indonesia,88,USD,Batteries,Verical,86216868,Americas,2026-01-17 12:00
CR2032,1,$0.3000,Panasonic Electronic Components,Sager,,11864,11864,,,,1,USD,Batteries,Sager,000000000006344740,,2026-01-17 12:00
CR2032,10,$0.2600,Panasonic Electronic Components,Sager,,11864,11864,,,,1,USD,Batteries,Sager,000000000006344740,,2026-01-17 12:00
CR2032,100,$0.2200,Panasonic Electronic Components,Sager,,11864,11864,,,,1,USD,Batteries,Sager,000000000006344740,,2026-01-17 12:00
CR2032,1,$1.8400,Panasonic Electronic Components,Sager,,995,995,,,,1,USD,Batteries,Sager,000000000006344710,,2026-01-17 12:00
CR2032,10,$1.5400,Panasonic Electronic Components,Sager,,995,995,,,,1,USD,Batteries,Sager,000000000006344710,,2026-01-17 12:00
CR2032,50,$1.3400,Panasonic Electronic Components,Sager,,995,995,,,,1,USD,Batteries,Sager,000000000006344710,,2026-01-17 12:00
CR2032,1,$0.9750,Panasonic Electronic Components,Sager,,250,250,,,,1,USD,Batteries,Sager,000000000006385148,,2026-01-17 12:00
CR2032,1,$0.8020,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214914,,2026-01-17 12:00
CR2032,100,$0.7760,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214914,,2026-01-17 12:00
CR2032,500,$0.7520,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214914,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Sager,,0,0,,,,,,Batteries,Sager,000000000006344706,,2026-01-17 12:00
CR2032,1,$0.7970,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214921,,2026-01-17 12:00
CR2032,100,$0.7710,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214921,,2026-01-17 12:00
CR2032,500,$0.7470,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214921,,2026-01-17 12:00
CR2032,1,$1.1200,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214910,,2026-01-17 12:00
CR2032,100,$1.0800,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214910,,2026-01-17 12:00
CR2032,500,$1.0500,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214910,,2026-01-17 12:00
CR2032,1,$0.8020,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214920,,2026-01-17 12:00
CR2032,100,$0.7760,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214920,,2026-01-17 12:00
CR2032,500,$0.7520,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214920,,2026-01-17 12:00
CR2032,1,$1.8400,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000006344709,,2026-01-17 12:00
CR2032,10,$1.5300,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000006344709,,2026-01-17 12:00
CR2032,50,$1.3400,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000006344709,,2026-01-17 12:00
CR2032,1,$0.8020,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214913,,2026-01-17 12:00
CR2032,100,$0.7760,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214913,,2026-01-17 12:00
CR2032,500,$0.7520,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214913,,2026-01-17 12:00
CR2032,1,$0.8530,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214917,,2026-01-17 12:00
CR2032,100,$0.8260,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214917,,2026-01-17 12:00
CR2032,500,$0.8000,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214917,,2026-01-17 12:00
CR2032,1,$0.8020,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214915,,2026-01-17 12:00
CR2032,100,$0.7760,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214915,,2026-01-17 12:00
CR2032,500,$0.7520,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214915,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Sager,,0,0,,,,,,Batteries,Sager,000000000006344707,,2026-01-17 12:00
CR2032,1,$5.4000,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214958,,2026-01-17 12:00
CR2032,100,$5.2300,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214958,,2026-01-17 12:00
CR2032,500,$5.0600,Panasonic Electronic Components,Sager,,0,0,,,,1,USD,Batteries,Sager,000000000007214958,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Sager,,0,0,,,,,,Batteries,Sager,000000000006344705,,2026-01-17 12:00
CR2032,1000,$0.5000,Panasonic Electronic Components,Arrow Electronics,,1570,1570,,1804,Indonesia,186,USD,Batteries,Arrow Electronics,V79:2366_26350770,Americas,2026-01-17 12:00
CR2032,500,$0.5157,Panasonic Electronic Components,Arrow Electronics,,1570,1570,,1804,Indonesia,186,USD,Batteries,Arrow Electronics,V79:2366_26350770,Americas,2026-01-17 12:00
CR2032,189,$0.5284,Panasonic Electronic Components,Arrow Electronics,,1570,1570,,1804,Indonesia,186,USD,Batteries,Arrow Electronics,V79:2366_26350770,Americas,2026-01-17 12:00
CR2032,1000,$0.7722,Panasonic Electronic Components,Arrow Electronics,,180,180,,2249,Indonesia,88,USD,Batteries,Arrow Electronics,V79:2366_29418043,Americas,2026-01-17 12:00
CR2032,500,$0.7965,Panasonic Electronic Components,Arrow Electronics,,180,180,,2249,Indonesia,88,USD,Batteries,Arrow Electronics,V79:2366_29418043,Americas,2026-01-17 12:00
CR2032,123,$0.8112,Panasonic Electronic Components,Arrow Electronics,,180,180,,2249,Indonesia,88,USD,Batteries,Arrow Electronics,V79:2366_29418043,Americas,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Ameya Holding Limited,,17500,17500,,,,,,Batteries,Ameya Holding Limited,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,11892,11892,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,8247,8247,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,5534,5534,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,4287,4287,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,600,600,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,444,444,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,320,320,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,259,259,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,99,99,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,22,22,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,12,12,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Chip 1 Exchange,,3,3,,,,,,Batteries,Chip 1 Exchange,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,25 weeks,492000,492000,,,,400,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,35 weeks,21700,21700,,,,700,,Batteries,Avnet Abacus,97384842,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,35 weeks,18200,18200,,,,1400,,Batteries,Avnet Abacus,97384646,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,25 weeks,7920,7920,,,,360,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,21 weeks,3600,3600,,,,3000,,Batteries,Avnet Abacus,CR-2032L,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,9 weeks,0,0,,,,600,,Batteries,Avnet Abacus,CR2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,21 weeks,0,0,,,,960,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,21 weeks,0,0,,,,960,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,21 weeks,0,0,,,,960,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,25 weeks,0,0,,,,960,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,25 weeks,0,0,,,,240,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,21 weeks,0,0,,,,960,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,21 weeks,0,0,,,,960,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,21 weeks,0,0,,,,960,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Abacus,21 weeks,0,0,,,,1080,,Batteries,Avnet Abacus,CR-2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,1836,1836,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,1165,1165,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,828,828,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,193,193,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,170,170,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,120,120,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,100,100,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,90,90,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,71,71,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,50,50,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,35,35,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,23,23,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,22,22,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,7,7,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Bristol Electronics,,1,1,,,,,,Batteries,Bristol Electronics,,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Americas,16 weeks,2000,2000,Bulk,,Japan,2000,,Batteries,Avnet Americas,CSY-CR2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Americas,4 weeks,0,0,Bulk,,Switzerland,5400,,Batteries,Avnet Americas,CRN-CR2032-MFR,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Americas,1 weeks,0,0,Bulk,,,1625,,Batteries,Avnet Americas,CSO-CR2032-HCE1,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Americas,36 weeks,0,0,Bulk,,Indonesia,6800,,Batteries,Avnet Americas,CPN-CR2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Americas,1 weeks,0,0,Bulk,,,6300,,Batteries,Avnet Americas,CSO-CR2032,,2026-01-17 12:00
CR2032,,,Panasonic Electronic Components,Avnet Americas,29 weeks,0,0,Box,,Indonesia,2800,,Batteries,Avnet Americas,CR2032W,,2026-01-17 12:00
CR2032,2500,$0.4360,Panasonic Electronic Components,Master Electronics,,15464,15464,,,China,,USD,Batteries,Master Electronics,,,2026-01-17 12:00
CR2032,1000,$0.4500,Panasonic Electronic Components,Master Electronics,,15464,15464,,,China,,USD,Batteries,Master Electronics,,,2026-01-17 12:00
CR2032,500,$0.4600,Panasonic Electronic Components,Master Electronics,,15464,15464,,,China,,USD,Batteries,Master Electronics,,,2026-01-17 12:00
CR2032,1000,$2.2500,Panasonic Electronic Components,Component Electronics Inc,,281,281,,,,,USD,Batteries,"Component Electronics, Inc",,,2026-01-17 12:00
CR2032,100,$2.6000,Panasonic Electronic Components,Component Electronics Inc,,281,281,,,,,USD,Batteries,"Component Electronics, Inc",,,2026-01-17 12:00
CR2032,1,$3.4600,Panasonic Electronic Components,Component Electronics Inc,,281,281,,,,,USD,Batteries,"Component Electronics, Inc",,,2026-01-17 12:00
CR2032,1000,$1.5000,Panasonic Electronic Components,Component Electronics Inc,,257,257,,,,,USD,Batteries,"Component Electronics, Inc",,,2026-01-17 12:00
CR2032,100,$1.7300,Panasonic Electronic Components,Component Electronics Inc,,257,257,,,,,USD,Batteries,"Component Electronics, Inc",,,2026-01-17 12:00
CR2032,1,$2.3100,Panasonic Electronic Components,Component Electronics Inc,,257,257,,,,,USD,Batteries,"Component Electronics, Inc",,,2026-01-17 12:00
CR2032,1,$0.2620,Panasonic Electronic Components,Maritex,,1900,1900,,,,1,USD,Batteries,Maritex,CR2032,,2026-01-17 12:00
CR2032,2000,$0.1500,Panasonic Electronic Components,Win Source Electronics,,42895,42895,,,,,USD,Batteries,Win Source Electronics,,,2026-01-17 12:00
CR2032,1600,$0.1563,Panasonic Electronic Components,Win Source Electronics,,42895,42895,,,,,USD,Batteries,Win Source Electronics,,,2026-01-17 12:00
CR2032,1235,$0.1625,Panasonic Electronic Components,Win Source Electronics,,42895,42895,,,,,USD,Batteries,Win Source Electronics,,,2026-01-17 12:00
CR2032,2035,$0.1477,Panasonic Electronic Components,Win Source Electronics,,16500,16500,,,,,USD,Batteries,Win Source Electronics,,,2026-01-17 12:00
CR2032,1630,$0.1538,Panasonic Electronic Components,Win Source Electronics,,16500,16500,,,,,USD,Batteries,Win Source Electronics,,,2026-01-17 12:00
CR2032,1250,$0.1600,Panasonic Electronic Components,Win Source Electronics,,16500,16500,,,,,USD,Batteries,Win Source Electronics,,,2026-01-17 12:00
CORTEX-M0,,,STMicroelectronics,TTI Asia,,0,0,,,,,,Microcontrollers and Processors,TTI Asia,ML630Q466-NNNTBZWAX,Asia,2026-01-17 12:00
CORTEX-M0,,,STMicroelectronics,TTI Asia,,0,0,,,,,,Microcontrollers and Processors,TTI Asia,BD93E11GWL-E2,Asia,2026-01-17 12:00
